Station,date,Rain,AirTemperature,AtmosphericPressure,Windspeed
M2,5/21/2019 7:00,0,9.4,1020.5,17.651
M2,5/21/2019 8:00,0,11.7,1020.7,20.074
M2,5/21/2019 9:00,0,14.4,1020.7,13.366
M2,5/21/2019 10:00,0,15.9,1020.6,17.939
M2,5/21/2019 11:00,0,16.8,1020.8,13.085
M2,5/21/2019 12:00,0,15.3,1020.7,8.793
M2,5/21/2019 13:00,0,13.8,1021.1,18.793
M2,5/21/2019 14:00,0,13.8,1021,19.939
M2,5/21/2019 15:00,0,13.9,1020.7,22.074
M2,5/21/2019 16:00,0,15.7,1020.4,24.654
M2,5/21/2019 17:00,0,15.3,1019.9,19.803
M2,5/21/2019 18:00,0,15.5,1019.8,20.529
M2,5/21/2019 19:00,0,14.2,1019.6,13.668
M2,5/21/2019 20:00,0,13.2,1019.7,20.952
M2,5/21/2019 21:00,0,12.5,1019.7,26.668
M2,5/21/2019 22:00,0,11.6,1019.5,17.817
M2,5/21/2019 23:00,0,11.3,1019.5,20.813
M2,5/22/2019 0:00,0,10.7,1019.3,17.813
M2,5/22/2019 1:00,0,11.2,1019.5,28
M2,5/22/2019 2:00,0,10.7,1019.7,28.102
M2,5/22/2019 3:00,0,10.1,1019.6,22.959
M2,5/22/2019 4:00,0,9.8,1019.6,32.098
M2,5/22/2019 5:00,0,9.8,1019.6,28.383
M2,5/22/2019 6:00,0,10.5,1019.6,28.38
M2,5/22/2019 7:00,0,11.5,1019.7,32.237
M2,5/22/2019 8:00,0,12.6,1019.9,37.959
M2,5/22/2019 9:00,0,12.8,1019.8,43.817
M2,5/22/2019 10:00,0,14.2,1019.6,43.542
M2,5/22/2019 11:00,0,15.7,1019.5,44.39
M2,5/22/2019 12:00,0,17.3,1019.1,33.108
M2,5/22/2019 13:00,0,15.8,1019.1,35.244
M2,5/22/2019 14:00,0,14.6,1019,11.105
M2,5/22/2019 15:00,0,14.1,1018.8,35.234
M2,5/22/2019 16:00,0,14,1018.6,35.224
M2,5/22/2019 17:00,0,13.7,1018.3,35.803
M2,5/22/2019 18:00,0,13.5,1018.1,39.38
M2,5/22/2019 19:00,0,13,1017.8,33.671
M2,5/22/2019 20:00,0,12.5,1017.8,35.112
M2,5/22/2019 21:00,0,10.6,1017.7,30.695
M2,5/22/2019 22:00,0,10,1017.5,28.542
M2,5/22/2019 23:00,0,9.9,1017.2,30.542
M2,5/23/2019 0:00,0,10.6,1017,17.403
M2,5/23/2019 1:00,0,10.8,1016.6,23.119
M2,5/23/2019 2:00,0,11.1,1016.4,25.695
M2,5/23/2019 3:00,0,11.2,1016.3,25.844
M2,5/23/2019 4:00,0,11.3,1016,26.99
M2,5/23/2019 5:00,0,11.4,1016,23.417
M2,5/23/2019 6:00,0,11.7,1016.2,28.559
M2,5/23/2019 7:00,0,12.7,1016.2,23.844
M2,5/23/2019 8:00,0,13.5,1016.3,3.844
M2,5/23/2019 9:00,0,14.1,1016.4,22.271
M2,5/23/2019 10:00,0,14.5,1016.3,32.698
M2,5/23/2019 11:00,0,15.9,1016.3,37.268
M2,5/23/2019 12:00,0,15.9,1016.4,39.834
M2,5/23/2019 13:00,0,16.6,1016.3,32.546
M2,5/23/2019 14:00,0,17.1,1016.3,33.542
M2,5/23/2019 15:00,0,17.3,1016.3,39.824
M2,5/23/2019 16:00,0,16.5,1016.4,35.532
M2,5/23/2019 17:00,0,15.5,1016.7,35.535
M2,5/23/2019 18:00,0,14.8,1016.7,35.393
M2,5/23/2019 19:00,0,14.5,1016.7,30.251
M2,5/23/2019 20:00,0,14.6,1017.2,22.678
M2,5/23/2019 21:00,0,13.8,1017.3,19.539
M2,5/23/2019 22:00,0,13.8,1017.4,6.691
M2,5/23/2019 23:00,0,13.4,1017.6,22.549
M2,5/24/2019 0:00,0,13.3,1017.8,24.983
M2,5/24/2019 1:00,0,13.4,1017.9,24.414
M2,5/24/2019 2:00,0,12.2,1018.2,22.708
M2,5/24/2019 3:00,0,11.4,1018.5,22.139
M2,5/24/2019 4:00,0,11.3,1018.5,28.705
M2,5/24/2019 5:00,0,11.5,1018.7,26.847
M2,5/24/2019 6:00,0,12,1019,28.414
M2,5/24/2019 7:00,0,12.9,1019.2,26.834
M2,5/24/2019 8:00,0,13.4,1019.5,32.82
M2,5/24/2019 9:00,0,14,1019.6,32.82
M2,5/24/2019 10:00,0,14.6,1019.7,32.397
M2,5/24/2019 11:00,0,15.8,1019.5,22.542
M2,5/24/2019 12:00,0,16.4,1019.5,22.407
M2,5/24/2019 13:00,0,16.9,1019.6,25.268
M2,5/24/2019 14:00,0,17.2,1019.5,16.122
M2,5/24/2019 15:00,0,16.7,1019.5,15.688
M2,5/24/2019 16:00,0,17.8,1019.2,15.115
M2,5/24/2019 17:00,0,16.8,1019,15.966
M2,5/24/2019 18:00,0,17.3,1019,11.827
M2,5/24/2019 19:00,0,16.4,1019.4,17.681
M2,5/24/2019 20:00,0,15.4,1019.7,17.535
M2,5/24/2019 21:00,0,14.8,1020,11.959
M2,5/24/2019 22:00,0,14.4,1020.3,9.251
M2,5/24/2019 23:00,0,13.7,1020.4,9.678
M2,5/25/2019 0:00,0,13.5,1020.3,7.251
M2,5/25/2019 1:00,0,13.1,1020.3,7.969
M2,5/25/2019 2:00,0,12.3,1020.2,7.973
M2,5/25/2019 3:00,0,11.7,1020.1,7.688
M2,5/25/2019 4:00,0,11.4,1019.9,4.549
M2,5/25/2019 5:00,0,11.4,1019.8,2.549
M2,5/25/2019 6:00,0,11.9,1019.8,2.691
M2,5/25/2019 7:00,0,12.3,1020.1,7.688
M2,5/25/2019 8:00,0,12.9,1020.1,9.691
M2,5/25/2019 9:00,0,13.7,1019.8,13.407
M2,5/25/2019 10:00,0,15.4,1019.6,19.691
M2,5/25/2019 11:00,0,16,1019.1,19.98
M2,5/25/2019 12:00,0,16,1018.9,20.552
M2,5/25/2019 13:00,0,16.5,1018.4,22.41
M2,5/25/2019 14:00,0,18.1,1018.3,19.702
M2,5/25/2019 15:00,0,19.3,1017.8,19.556
M2,5/25/2019 16:00,0,18.5,1017.6,17.264
M2,5/25/2019 17:00,0,18.3,1017.4,19.549
M2,5/25/2019 18:00,0,17.9,1017,20.552
M2,5/25/2019 19:00,0,17.1,1016.7,19.837
M2,5/25/2019 20:00,0,16.3,1016.4,17.841
M2,5/25/2019 21:00,0,15.3,1016.3,15.41
M2,5/25/2019 22:00,0,15.2,1016,15.125
M2,5/25/2019 23:00,0,15.4,1015.5,15
M2,5/26/2019 0:00,0,15.3,1014.5,11.407
M2,5/26/2019 1:00,0,15.5,1013.5,9.695
M2,5/26/2019 2:00,0,15.5,1012.8,11.695
M2,5/26/2019 3:00,0,15.2,1012.4,6.122
M2,5/26/2019 4:00,0.3,14.9,1012.1,9.115
M2,5/26/2019 5:00,0.1,14.8,1011.5,11.403
M2,5/26/2019 6:00,0,14.8,1011.5,15.542
M2,5/26/2019 7:00,0,14.7,1011.6,17.539
M2,5/26/2019 8:00,0.2,15,1011.7,19.827
M2,5/26/2019 9:00,0.1,14.6,1012.6,13.535
M2,5/26/2019 10:00,0,14.7,1013.1,11.685
M2,5/26/2019 11:00,0,14.8,1013.1,11.969
M2,5/26/2019 12:00,0,16.2,1013,10.251
M2,5/26/2019 13:00,0,16.5,1012.9,13.83
M2,5/26/2019 14:00,0,17.6,1012.6,13.695
M2,5/26/2019 15:00,0,17.3,1012.7,17.691
M2,5/26/2019 16:00,0,17.3,1012.7,15.122
M2,5/26/2019 17:00,0,17.1,1012.6,16.407
M2,5/26/2019 18:00,0,16,1012.6,15.552
M2,5/26/2019 19:00,0,14.1,1012.5,15.268
M2,5/26/2019 20:00,0,13.4,1012.4,13.695
M2,5/26/2019 21:00,0,12.5,1012.7,9.129
M2,5/26/2019 22:00,0,11.6,1012.6,13.98
M2,5/26/2019 23:00,0,11.2,1012.1,9.556
M2,5/27/2019 0:00,0,11.1,1011.6,4.841
M2,5/27/2019 1:00,0,10.5,1011.2,4.271
M2,5/27/2019 2:00,0,10.8,1011,5.837
M2,5/27/2019 3:00,0,10.2,1010.7,5.268
M2,5/27/2019 4:00,0,9.8,1010.6,4.83
M2,5/27/2019 5:00,0,10.1,1010.8,7.83
M2,5/27/2019 6:00,0,10.6,1010.8,6.4
M2,5/27/2019 7:00,0,11.3,1011,5.41
M2,5/27/2019 8:00,0,12.8,1010.7,2.99
M2,5/27/2019 9:00,0,14.1,1010.5,9.854
M2,5/27/2019 10:00,0,14.5,1010,11.427
M2,5/27/2019 11:00,0,15.4,1009.5,9.132
M2,5/27/2019 12:00,0,16.5,1009.2,3.275
M2,5/27/2019 13:00,2.3,11.3,1009.6,12.99
M2,5/27/2019 14:00,0,14.5,1008.6,15.99
M2,5/27/2019 15:00,0.8,11.5,1009.1,15.139
M2,5/27/2019 16:00,2.7,10.1,1009.4,17.539
M2,5/27/2019 17:00,4.2,8.8,1009.7,20.522
M2,5/27/2019 18:00,0.6,10.1,1009.1,19.518
M2,5/27/2019 19:00,0,10.2,1009.4,19.664
M2,5/27/2019 20:00,0,9.6,1009.5,15.102
M2,5/27/2019 21:00,0,8.6,1010,9.241
M2,5/27/2019 22:00,0,8.1,1010.3,11.532
M2,5/27/2019 23:00,0,8.8,1010.5,14.38
M2,5/28/2019 0:00,0,9,1010.6,7.1
M2,5/28/2019 1:00,0.1,9.1,1010.6,8.5
M2,5/28/2019 2:00,0.2,8.5,1010.9,10.535
M2,5/28/2019 3:00,0,8.5,1011.6,9.969
M2,5/28/2019 4:00,0,8.7,1012.2,7.539
M2,5/28/2019 5:00,0,8.5,1013.1,9.393
M2,5/28/2019 6:00,0,9,1014.1,9.539
M2,5/28/2019 7:00,0,10.1,1014.9,10.393
M2,5/28/2019 8:00,0,10.3,1015.5,14.827
M2,5/28/2019 9:00,0,11.5,1016,11.271
M2,5/28/2019 10:00,0,11.4,1016.6,15.986
M2,5/28/2019 11:00,0,12.6,1016.8,19.563
M2,5/28/2019 12:00,0,13.9,1017,20.851
M2,5/28/2019 13:00,0,13.2,1017.4,1.281
M2,5/28/2019 14:00,0,14.2,1017.7,20.569
M2,5/28/2019 15:00,0,14.6,1017.6,19.129
M2,5/28/2019 16:00,0,13.9,1017.8,20.986
M2,5/28/2019 17:00,0,15,1017.4,19.844
M2,5/28/2019 18:00,0,14,1017.5,16.122
M2,5/28/2019 19:00,0,13.6,1017.4,13.129
M2,5/28/2019 20:00,0,12,1017.4,13.976
M2,5/28/2019 21:00,0,9.8,1017.2,13.691
M2,5/28/2019 22:00,0,8.9,1017,7.698
M2,5/28/2019 23:00,0,9.1,1016.8,8.4
M2,5/29/2019 0:00,0,8.9,1016.9,7.698
M2,5/29/2019 1:00,0,9.8,1016.6,6.122
M2,5/29/2019 2:00,0.1,10,1016,7.685
M2,5/29/2019 3:00,0.1,9.9,1015.3,7.973
M2,5/29/2019 4:00,0.1,9.8,1014.5,7.827
M2,5/29/2019 5:00,0.1,10.4,1014.3,11.688
M2,5/29/2019 6:00,0.4,10.3,1013.8,7.83
M2,5/29/2019 7:00,0.4,10.4,1013,6.834
M2,5/29/2019 8:00,0.1,11.4,1012.7,7.403
M2,5/29/2019 9:00,0,12.8,1012.2,13.851
M2,5/29/2019 10:00,0,14.5,1012,22.278
M2,5/29/2019 11:00,0,15,1011.8,24.708
M2,5/29/2019 12:00,0,16.3,1011.4,22.708
M2,5/29/2019 13:00,0,16.3,1011.1,17.275
M2,5/29/2019 14:00,0,17,1011.1,1.851
M2,5/29/2019 15:00,0,16.9,1011,20.566
M2,5/29/2019 16:00,0.6,15.7,1011.3,19.136
M2,5/29/2019 17:00,0,16.4,1011.4,19.136
M2,5/29/2019 18:00,0,16.3,1011.2,19.424
M2,5/29/2019 19:00,0,16.3,1011.3,3.132
M2,5/29/2019 20:00,0,15.4,1012,15.42
M2,5/29/2019 21:00,0,14.7,1012.6,9.556
M2,5/29/2019 22:00,0,14.9,1012.9,11.976
M2,5/29/2019 23:00,0,14.6,1012.7,6.976
M2,5/30/2019 0:00,0,15,1012.9,6.691
M2,5/30/2019 1:00,0,15,1013.3,5.98
M2,5/30/2019 2:00,0,14.3,1013.2,6.264
M2,5/30/2019 3:00,0,14.6,1013.1,4.983
M2,5/30/2019 4:00,0,14.8,1013.5,3.559
M2,5/30/2019 5:00,0,15,1013.6,4.841
M2,5/30/2019 6:00,0.1,15.1,1014.3,4.414
M2,5/30/2019 7:00,0.5,15.1,1014.7,3.275
M2,5/30/2019 8:00,0,15.8,1015.4,3.986
M2,5/30/2019 9:00,0,17.5,1015.8,4.414
M2,5/30/2019 10:00,0,18.7,1015.8,10.973
M2,5/30/2019 11:00,0,19.7,1016,13.678
M2,5/30/2019 12:00,0,20.2,1016.5,17.82
M2,5/30/2019 13:00,0,21.7,1016.5,19.82
M2,5/30/2019 14:00,0,19.5,1017.1,17.1
M2,5/30/2019 15:00,0,18.8,1017.5,17.2
M2,5/30/2019 16:00,0,18.1,1018,19
M2,5/30/2019 17:00,0,18.1,1018.1,22
M2,5/30/2019 18:00,0,18.5,1018.1,19.1
M2,5/30/2019 19:00,0,17.7,1018.4,16.75
M2,5/30/2019 20:00,0,16.3,1018.6,11
M2,5/30/2019 21:00,0,16.3,1019,7.261
M2,5/30/2019 22:00,0,16.3,1019.2,7.89
M2,5/30/2019 23:00,0,15.8,1019.2,6.45
M2,5/31/2019 0:00,0,15.7,1019.2,5.5
M2,5/31/2019 1:00,0,15.4,1018.8,4.841
M2,5/31/2019 2:00,0,15.3,1018.5,4.983
M2,5/31/2019 3:00,0,14.6,1018.2,5.268
M2,5/31/2019 4:00,0.1,14.7,1017.6,5.552
M2,5/31/2019 5:00,0,15.1,1017.5,11.4
M2,5/31/2019 6:00,0,15.4,1017.5,11
M2,5/31/2019 7:00,0,15.8,1017.4,13
M2,5/31/2019 8:00,0,16,1017.8,19.2
M2,5/31/2019 9:00,0,16.1,1018,19.1
M2,5/31/2019 10:00,0,16.9,1017.7,7.973
M2,5/31/2019 11:00,0,18.1,1017.4,15.2
M2,5/31/2019 12:00,0,18.3,1017.1,20.1
M2,5/31/2019 13:00,0,17,1017.2,19.3
M2,5/31/2019 14:00,0,18.6,1016.6,18.45
M2,5/31/2019 15:00,0,19.2,1016.2,19.25
M2,5/31/2019 16:00,0,17.1,1016.2,20.24
M2,5/31/2019 17:00,0,16.8,1016.3,19.23
M2,5/31/2019 18:00,0,16.3,1016.6,17.23
M2,5/31/2019 19:00,0.1,14.8,1017.3,14.567
M2,5/31/2019 20:00,0,13.8,1017.8,10.435
M2,5/31/2019 21:00,0,12.4,1018.8,6.344
M2,5/31/2019 22:00,0,11.1,1019.3,3.21
M2,5/31/2019 23:00,0,9.8,1019.6,4.1
M2,6/1/2019 0:00,0,8.9,1019.5,6.23
M2,6/1/2019 1:00,0,8.7,1019.1,7.24
M2,6/1/2019 2:00,0,8.3,1018.7,7.13
M2,6/1/2019 3:00,0,7.5,1018.4,6.23
M2,6/1/2019 4:00,0,7.6,1018.2,5.78
M2,6/1/2019 5:00,0,9,1017.7,2.687
M2,6/1/2019 6:00,0,10.5,1017.9,2.5
M2,6/1/2019 7:00,0,11.6,1018.1,7.345
M2,6/1/2019 8:00,0,12.4,1018,7.23
M2,6/1/2019 9:00,0,13.8,1018,6.234
M2,6/1/2019 10:00,0.2,15.2,1017.3,2.145
M2,6/1/2019 11:00,0,14.9,1017.3,6.843
M2,6/1/2019 12:00,0,16.5,1016.3,8.167
M2,6/1/2019 13:00,0,18.2,1015.6,9.12
M2,6/1/2019 14:00,0,19.7,1014.7,7.34
M2,6/1/2019 15:00,0,19.9,1014,15.1
M2,6/1/2019 16:00,0,18.9,1013.5,13.23
M2,6/1/2019 17:00,0,18.2,1012.6,11.83
M2,6/1/2019 18:00,0,18.4,1011.7,9
M2,6/1/2019 19:00,0,17.7,1010.7,14.5
M2,6/1/2019 20:00,0,16.8,1010,12.75
M2,6/1/2019 21:00,0,16.4,1009.5,20.2
M2,6/1/2019 22:00,0.4,14.9,1009.1,17.23
M2,6/1/2019 23:00,0.4,13.9,1008.1,7.621
M2,6/2/2019 0:00,0,13.6,1007,8.345
M2,6/2/2019 1:00,0.1,14.2,1006.1,4.32
M2,6/2/2019 2:00,0.1,14.8,1005,11.32
M2,6/2/2019 3:00,0,15.3,1003.9,13.23
M2,6/2/2019 4:00,0,15.9,1002.6,17
M2,6/2/2019 5:00,0,16.2,1002.1,14.5
M2,6/2/2019 6:00,0,15.6,1001.4,21.456
M2,6/2/2019 7:00,0,15.7,1001.4,17.5
M2,6/2/2019 8:00,0,16.2,1001.3,18.1
M2,6/2/2019 9:00,0,16.9,1000.9,21.5
M2,6/2/2019 10:00,0,17.7,1001,24
M2,6/2/2019 11:00,0,18.4,1000.6,22.1
M2,6/2/2019 12:00,0,18.2,1000.6,27.1
M2,6/2/2019 13:00,0,18.3,1000.5,33
M2,6/2/2019 14:00,0,18.4,1000.3,26
M2,6/2/2019 15:00,0,17.7,1000,30.5
M2,6/2/2019 16:00,0,16.4,999.9,30.5
M2,6/2/2019 17:00,0,16.5,999.5,30.5
M2,6/2/2019 18:00,0,15.4,1000.1,30
M2,6/2/2019 19:00,0,13.2,1001.2,30.5
M2,6/2/2019 20:00,0,12.8,1002.1,25.1
M2,6/2/2019 21:00,0,12.2,1003.3,21.5
M2,6/2/2019 22:00,0,11.5,1003.8,29
M2,6/2/2019 23:00,0,11.4,1004.4,26.1
M2,6/3/2019 0:00,0,10.4,1005.3,2.13
M2,6/3/2019 1:00,0,9.7,1005.6,5.32
M2,6/3/2019 2:00,0,9.4,1005.9,6.32
M2,6/3/2019 3:00,0,8.9,1006,6.5
M2,6/3/2019 4:00,0,8.9,1006.5,7.5
M2,6/3/2019 5:00,0,8.9,1006.8,6.5
M2,6/3/2019 6:00,0,10.2,1007.1,6.5
M2,6/3/2019 7:00,0,11.8,1007.3,8.75
M2,6/3/2019 8:00,0,12.9,1007.6,17.1
M2,6/3/2019 9:00,0,14.1,1007.7,13.2
M2,6/3/2019 10:00,0,14.4,1008.1,15
M2,6/3/2019 11:00,0,14.3,1008.3,18.71
M2,6/3/2019 12:00,0.3,15.3,1008.3,17
M2,6/3/2019 13:00,0,14.3,1008,17
M2,6/3/2019 14:00,0,16.3,1007.8,7
M2,6/3/2019 15:00,0,16.7,1007.6,11.2
M2,6/3/2019 16:00,0.6,12.3,1008.2,16.81
M2,6/3/2019 17:00,0.2,13.3,1007.7,13
M2,6/3/2019 18:00,0.4,11.4,1008.1,13
M2,6/3/2019 19:00,1.2,10.9,1008.1,11
M2,6/3/2019 20:00,0.3,10,1008.7,11
M2,6/3/2019 21:00,0,9.3,1008.6,11
M2,6/3/2019 22:00,0,8.4,1008.6,13
M2,6/3/2019 23:00,0,8.8,1008.3,11
M2,6/4/2019 0:00,0,8.9,1007.8,15
M2,6/4/2019 1:00,0,8.2,1007.2,11
M2,6/4/2019 2:00,0,8.4,1006.7,4
M2,6/4/2019 3:00,0,9,1006.1,9
M2,6/4/2019 4:00,0.1,9.3,1005.8,15.25
M2,6/4/2019 5:00,0,9.8,1005.4,19
M2,6/4/2019 6:00,0.6,10.4,1005.2,22.25
M2,6/4/2019 7:00,2.6,10.7,1004.8,25.65
M2,6/4/2019 8:00,1.6,11.3,1004.4,26.1
M2,6/4/2019 9:00,1.4,11.2,1004.1,30.5
M2,6/4/2019 10:00,1.9,11.5,1003.3,26.23
M2,6/4/2019 11:00,1.7,11.6,1003,26.32
M2,6/4/2019 12:00,1,12.1,1002.3,32.1
M2,6/4/2019 13:00,1.3,11.7,1002,33.1
M2,6/4/2019 14:00,1.7,11.9,1001.4,26.75
M2,6/4/2019 15:00,2,12.1,1000.9,17.5
M2,6/4/2019 16:00,1.3,12.4,1000.3,19.23
M2,6/4/2019 17:00,1,12.3,999.7,22.18
M2,6/4/2019 18:00,0.7,11.8,999.4,28.12
M2,6/4/2019 19:00,0.8,11.7,999.1,26.5
M2,6/4/2019 20:00,1,11.2,999,24.12
M2,6/4/2019 21:00,1.1,11,999.1,18.75
M2,6/4/2019 22:00,1,10.9,998.7,12.89
M2,6/4/2019 23:00,0.8,10.7,998.5,13.76
M2,6/5/2019 0:00,0.2,10.6,998.3,15.23
M2,6/5/2019 1:00,0.2,10.7,998.2,4.13
M2,6/5/2019 2:00,0.4,10.3,998.1,6.75
M2,6/5/2019 3:00,0.5,10.2,998.3,6.2
M2,6/5/2019 4:00,0.4,9.4,998.8,15
M2,6/5/2019 5:00,0,9,999.5,19
M2,6/5/2019 6:00,0.1,9,1000,22
M2,6/5/2019 7:00,0.4,9.1,1000.6,22
M2,6/5/2019 8:00,0.1,9.7,1001.2,26.43
M2,6/5/2019 9:00,0.1,10.1,1001.8,24.244
M2,6/5/2019 10:00,0,10.3,1002.2,26.32
M2,6/5/2019 11:00,0.1,11.3,1002.4,26
M2,6/5/2019 12:00,0,11.6,1002.9,32
M2,6/5/2019 13:00,0,11.1,1003.8,33
M2,6/5/2019 14:00,0,10.6,1004.4,26
M2,6/5/2019 15:00,0.2,11.2,1004.3,21.54
M2,6/5/2019 16:00,0,12,1004.5,19.23
M2,6/5/2019 17:00,0,11.9,1004.9,22.43
M2,6/5/2019 18:00,0,11.1,1005.2,28.13
M2,6/5/2019 19:00,0,10.9,1005.5,26.12
M2,6/5/2019 20:00,0,10,1005.8,24.45
M2,6/5/2019 21:00,0,9,1006.2,20.12
M2,6/5/2019 22:00,0,9.2,1006.3,9.12
M2,6/5/2019 23:00,0,9,1006.5,13.12
M2,6/6/2019 0:00,0,8.8,1006.2,13
M2,6/6/2019 1:00,0,8.6,1005.9,15
M2,6/6/2019 2:00,0,8.5,1005.9,15
M2,6/6/2019 3:00,0,8.3,1005.9,13
M2,6/6/2019 4:00,0,7.9,1006,13
M2,6/6/2019 5:00,0,7.9,1006.2,15
M2,6/6/2019 6:00,0,8.3,1006.3,19
M2,6/6/2019 7:00,0,8.9,1006.5,17
M2,6/6/2019 8:00,0,9.9,1006.1,17
M2,6/6/2019 9:00,0,11.1,1006.1,15
M2,6/6/2019 10:00,0,11.5,1006.3,15
M2,6/6/2019 11:00,0,11.9,1006.5,17
M2,6/6/2019 12:00,0,13.7,1006.8,19
M2,6/6/2019 13:00,0,14.3,1006.9,19
M2,6/6/2019 14:00,0,15.7,1006.5,15.23
M2,6/6/2019 15:00,0,14.6,1006.4,11.11
M2,6/6/2019 16:00,0,15,1006.1,17.12
M2,6/6/2019 17:00,0.2,14.2,1006.3,13.12
M2,6/6/2019 18:00,0,13,1007,15.09
M2,6/6/2019 19:00,0,12.2,1007.6,17.34
M2,6/6/2019 20:00,0,9.9,1007.5,11.23
M2,6/6/2019 21:00,0,8.8,1008,11.23
M2,6/6/2019 22:00,0,7.3,1008.1,9.23
M2,6/6/2019 23:00,0,6.4,1008.3,2.12
M2,6/7/2019 0:00,0,5.9,1008.3,11.02
M2,6/7/2019 1:00,0,5.4,1007.9,6.32
M2,6/7/2019 2:00,0,4.7,1007.8,6.11
M2,6/7/2019 3:00,0,4.8,1007.4,6.23
M2,6/7/2019 4:00,0,3.9,1007.5,7.12
M2,6/7/2019 5:00,0,4.5,1007.4,9.12
M2,6/7/2019 6:00,0,7.4,1007.2,6.23
M2,6/7/2019 7:00,0,11.7,1007.2,6.12
M2,6/7/2019 8:00,0,13.3,1007.1,7.12
M2,6/7/2019 9:00,0,13.5,1006.6,13.23
M2,6/7/2019 10:00,0,13.9,1006.3,9.23
M2,6/7/2019 11:00,0,14.9,1005.7,9.12
M2,6/7/2019 12:00,0,13.9,1006,9.12
M2,6/7/2019 13:00,0,12.7,1006,20.12
M2,6/7/2019 14:00,0,12.6,1005.8,17.26
M2,6/7/2019 15:00,0,12.9,1005.8,17.12
M2,6/7/2019 16:00,0,13.4,1005.6,17.12
M2,6/7/2019 17:00,0,13.4,1005.4,13.24
M2,6/7/2019 18:00,0,13.6,1005.2,13.67
M2,6/7/2019 19:00,0,13.6,1005.3,11.23
M2,6/7/2019 20:00,0,12.7,1005.3,9.12
M2,6/7/2019 21:00,0,11.3,1006,9.23
M2,6/7/2019 22:00,0,10.8,1006.1,6.23
M2,6/7/2019 23:00,0,10.6,1006.2,17.23
M2,6/8/2019 0:00,0,10.8,1006.4,15.12
M2,6/8/2019 1:00,0,10.7,1006.5,19.23
M2,6/8/2019 2:00,0,10.1,1007.2,19.21
M2,6/8/2019 3:00,0,9.6,1007.4,20.2
M2,6/8/2019 4:00,0,9.3,1007.9,26.23
M2,6/8/2019 5:00,0,8.6,1008.4,24.54
M2,6/8/2019 6:00,0,8.4,1009,26.12
M2,6/8/2019 7:00,0,10.2,1009.5,24.56
M2,6/8/2019 8:00,0,11.1,1010.3,22.11
M2,6/8/2019 9:00,0,13.2,1010.6,24.11
M2,6/8/2019 10:00,0,13.5,1011.1,26.12
M2,6/8/2019 11:00,0,13.2,1011.6,28.14
M2,6/8/2019 12:00,0,15,1011.9,26.34
M2,6/8/2019 13:00,0,16.2,1012.4,28.11
M2,6/8/2019 14:00,0,15.5,1012.6,26.12
M2,6/8/2019 15:00,0,17,1013,19.1
M2,6/8/2019 16:00,0,15.7,1013.3,22.12
M2,6/8/2019 17:00,0,14.6,1013.7,24.12
M2,6/8/2019 18:00,0,13.1,1014.5,30.12
M2,6/8/2019 19:00,0,12.2,1015,30.12
M2,6/8/2019 20:00,0,11.7,1015.5,32.12
M2,6/8/2019 21:00,0,10.5,1016.4,15.1
M2,6/8/2019 22:00,0,9.7,1016.9,15.3
M2,6/8/2019 23:00,0,9,1017.1,15.12
M2,6/9/2019 0:00,0,8.5,1017.2,19.1
M2,6/9/2019 1:00,0,8.3,1017.3,15.23
M2,6/9/2019 2:00,0,8,1017.7,13.12
M2,6/9/2019 3:00,0,7.5,1017.7,19.12
M2,6/9/2019 4:00,0,7.3,1017.7,20.1
M2,6/9/2019 5:00,0,7.9,1017.7,20.12
M2,6/9/2019 6:00,0,10,1017.6,15.12
M2,6/9/2019 7:00,0,11.8,1018,13.1
M2,6/9/2019 8:00,0,12.6,1018.5,13.9
M2,6/9/2019 9:00,0,13.5,1018.5,15.12
M2,6/9/2019 10:00,0,14.9,1018.2,15.32
M2,6/9/2019 11:00,0,14.4,1017.9,15
M2,6/9/2019 12:00,0,15.8,1017.6,15
M2,6/9/2019 13:00,0,16.4,1017.6,19
M2,6/9/2019 14:00,0,15.3,1017.4,19
M2,6/9/2019 15:00,0,15.8,1017.2,9
M2,6/9/2019 16:00,0,15,1017.2,11
M2,6/9/2019 17:00,1.2,11.2,1018.1,22
M2,6/9/2019 18:00,0.3,11.3,1018,15
M2,6/9/2019 19:00,0,10.7,1017.7,11
M2,6/9/2019 20:00,0,10.4,1017.8,9
M2,6/9/2019 21:00,0,9.7,1018.2,9
M2,6/9/2019 22:00,0,8.8,1018.3,4
M2,6/9/2019 23:00,0.1,9,1018.3,7
M2,6/10/2019 0:00,0,9.1,1018.2,6
M2,6/10/2019 1:00,0,9.3,1018.2,6
M2,6/10/2019 2:00,0,9.2,1018.1,7.12
M2,6/10/2019 3:00,0,8.5,1017.9,6.12
M2,6/10/2019 4:00,0,8.7,1018,6.75
M2,6/10/2019 5:00,0,8.8,1018,7.12
M2,6/10/2019 6:00,0,10,1018.1,7
M2,6/10/2019 7:00,0,11.2,1018.5,9.34
M2,6/10/2019 8:00,0,12.1,1018.8,6.12
M2,6/10/2019 9:00,0,12.3,1019,9.12
M2,6/10/2019 10:00,0,12.9,1019.2,11
M2,6/10/2019 11:00,1.2,11.9,1019.3,15
M2,6/10/2019 12:00,0.8,12.7,1019.3,15
M2,6/10/2019 13:00,0,14.8,1019.4,19
M2,6/10/2019 14:00,0,15.5,1019.3,19
M2,6/10/2019 15:00,0,16,1019.6,19
